"id","neighbourhood_group","neighbourhood","lat","long","instant_bookable","room_type","construction_year","price","service_fee","min_nights","host_listings_count","availability"
20314,"Manhattan","Upper West Side",40.78513,-73.97737,FALSE,"Private room",2010,689,138,2,1,0
4359,"Manhattan","West Village",40.73704,-74.01049,FALSE,"Entire home/apt",2019,1162,232,2,1,324
79640,"Queens","Glendale",40.70459,-73.89574,FALSE,"Entire home/apt",2005,808,162,1,1,0
10018,"Brooklyn","Cobble Hill",40.68665,-73.9922,TRUE,"Entire home/apt",2018,329,66,1,1,29
18383,"Manhattan","Stuyvesant Town",40.73304,-73.97421,FALSE,"Private room",2008,653,131,60,1,365
52576,"Manhattan","Lower East Side",40.71889,-73.99085,TRUE,"Entire home/apt",2018,916,183,5,1,232
101069,"Brooklyn","Bedford-Stuyvesant",40.67864,-73.9444,TRUE,"Entire home/apt",2010,243,49,2,1,70
44563,"Brooklyn","Bedford-Stuyvesant",40.68449,-73.92881,FALSE,"Private room",2013,384,77,1,3,347
86578,"Queens","Astoria",40.76406,-73.90769,TRUE,"Entire home/apt",2014,1065,213,1,1,328
76532,"Queens","Flushing",40.76491,-73.82561,FALSE,"Entire home/apt",2004,468,94,3,1,84
56014,"Brooklyn","Bushwick",40.70075,-73.91292,TRUE,"Entire home/apt",2011,782,156,30,10,336
50542,"Manhattan","Hell's Kitchen",40.76512,-73.98747,TRUE,"Entire home/apt",2010,1095,219,3,1,76
22667,"Brooklyn","Bushwick",40.69432,-73.92035,FALSE,"Private room",2006,767,153,4,1,179
46769,"Manhattan","Gramercy",40.73523,-73.98142,TRUE,"Entire home/apt",2015,982,196,1,1,14
89761,"Manhattan","Lower East Side",40.71953,-73.98364,FALSE,"Private room",2009,962,192,8,1,0
59934,"Manhattan","Lower East Side",40.72164,-73.99351,FALSE,"Entire home/apt",2009,408,82,2,208,168
92527,"Manhattan","Hell's Kitchen",40.7559,-73.99324,FALSE,"Private room",2011,787,157,1,2,304
81083,"Brooklyn","Bedford-Stuyvesant",40.69454,-73.94868,FALSE,"Shared room",2003,793,159,2,3,343
70564,"Manhattan","Hell's Kitchen",40.7593,-73.99143,FALSE,"Entire home/apt",2005,666,133,1,1,365
79198,"Manhattan","Upper West Side",40.7975,-73.97161,TRUE,"Entire home/apt",2009,694,139,2,1,37
60300,"Manhattan","Chelsea",40.74684,-73.99207,TRUE,"Entire home/apt",2013,1125,225,30,14,296
60772,"Manhattan","Upper East Side",40.7645,-73.95889,TRUE,"Entire home/apt",2008,370,74,3,1,96
61839,"Brooklyn","Park Slope",40.67123,-73.9779,FALSE,"Entire home/apt",2009,674,135,30,1,201
1571,"Staten Island","Concord",40.60213,-74.0893,FALSE,"Private room",2010,827,165,30,2,293
21702,"Manhattan","Harlem",40.81302,-73.95349,TRUE,"Shared room",2008,1168,234,1,1,0
26704,"Manhattan","Chelsea",40.74325,-73.99975,FALSE,"Entire home/apt",2017,906,181,2,2,101
29351,"Brooklyn","Prospect Heights",40.67579,-73.96514,FALSE,"Private room",2018,166,33,2,1,0
96461,"Brooklyn","Flatbush",40.63338,-73.95074,FALSE,"Entire home/apt",2012,762,152,4,1,46
52040,"Brooklyn","Clinton Hill",40.68837,-73.96816,TRUE,"Entire home/apt",2007,517,103,1,1,217
93898,"Queens","Ditmars Steinway",40.77694,-73.90846,TRUE,"Private room",2018,908,182,4,1,0
2763,"Brooklyn","Park Slope",40.67171,-73.98079,TRUE,"Private room",2003,812,162,7,2,26
95749,"Brooklyn","Greenpoint",40.72488,-73.94932,TRUE,"Entire home/apt",2005,812,162,1,1,6
45450,"Manhattan","Hell's Kitchen",40.76494,-73.98983,FALSE,"Private room",2004,727,145,2,1,83
23637,"Manhattan","Greenwich Village",40.73123,-73.99374,FALSE,"Private room",2018,698,140,60,1,0
16255,"Queens","Astoria",40.76555,-73.9169,TRUE,"Entire home/apt",2005,772,154,13,1,230
41073,"Brooklyn","Bedford-Stuyvesant",40.67932,-73.94741,TRUE,"Entire home/apt",2010,918,184,2,1,289
31159,"Manhattan","Battery Park City",40.71085,-74.0158,FALSE,"Entire home/apt",2013,850,170,2,1,2
34633,"Manhattan","East Harlem",40.79578,-73.93398,FALSE,"Entire home/apt",2009,833,167,5,2,1
34553,"Brooklyn","Bensonhurst",40.60569,-73.99823,FALSE,"Entire home/apt",2007,948,190,3,2,96
49092,"Brooklyn","Williamsburg",40.71773,-73.94159,FALSE,"Private room",2011,279,56,2,1,344
91366,"Brooklyn","East New York",40.67404,-73.88276,FALSE,"Entire home/apt",2005,195,39,1,1,23
91870,"Manhattan","Upper West Side",40.77617,-73.98188,FALSE,"Entire home/apt",2013,205,41,3,1,63
41244,"Brooklyn","Bedford-Stuyvesant",40.68272,-73.92555,TRUE,"Entire home/apt",2020,339,68,3,1,24
64643,"Manhattan","Greenwich Village",40.72903,-74.00131,TRUE,"Entire home/apt",2010,988,198,30,10,240
14094,"Brooklyn","Fort Greene",40.68729,-73.96995,FALSE,"Entire home/apt",2005,956,191,10,4,187
47806,"Queens","Briarwood",40.70577,-73.81539,FALSE,"Entire home/apt",2010,850,170,1,1,208
28573,"Brooklyn","Greenpoint",40.72684,-73.94002,FALSE,"Entire home/apt",2004,942,188,4,1,0
50944,"Brooklyn","Carroll Gardens",40.6745,-73.99911,TRUE,"Entire home/apt",2016,879,176,2,4,241
16678,"Brooklyn","Sunset Park",40.63849,-74.02028,FALSE,"Private room",2018,184,37,1,4,147
91360,"Brooklyn","Crown Heights",40.67203,-73.922,FALSE,"Private room",2010,150,30,2,5,0
77819,"Manhattan","Greenwich Village",40.72829,-74.00233,TRUE,"Entire home/apt",2009,372,74,3,1,0
39975,"Queens","Corona",40.73729,-73.85595,TRUE,"Private room",2014,223,45,2,1,0
83857,"Brooklyn","Bedford-Stuyvesant",40.682,-73.91572,TRUE,"Private room",2018,900,180,1,4,89
70965,"Manhattan","East Harlem",40.79004,-73.94846,TRUE,"Shared room",2007,1090,218,1,4,103
44275,"Manhattan","Flatiron District",40.73996,-73.98972,FALSE,"Entire home/apt",2014,323,65,4,1,365
66156,"Manhattan","Kips Bay",40.741096,-73.978249,FALSE,"Entire home/apt",2006,1160,232,30,332,277
66051,"Manhattan","Harlem",40.82206,-73.94447,FALSE,"Entire home/apt",2005,313,63,30,1,0
63878,"Brooklyn","Bedford-Stuyvesant",40.69101,-73.93175,TRUE,"Private room",2019,1053,211,1,1,0
53351,"Manhattan","Upper East Side",40.77117,-73.95814,TRUE,"Entire home/apt",2006,373,75,6,1,27
97900,"Brooklyn","Bedford-Stuyvesant",40.69085,-73.95079,FALSE,"Private room",2011,186,37,30,4,319
49266,"Queens","Glendale",40.70428,-73.85726,TRUE,"Private room",2009,1127,225,1,1,149
80094,"Manhattan","Upper West Side",40.80062,-73.96169,TRUE,"Private room",2021,669,134,6,2,0
51566,"Queens","Forest Hills",40.71816,-73.84946,TRUE,"Entire home/apt",2011,924,185,5,2,331
83296,"Queens","Rosedale",40.66183,-73.72943,FALSE,"Private room",2006,199,40,1,2,84
38651,"Brooklyn","Williamsburg",40.7092,-73.9631,TRUE,"Entire home/apt",2020,1100,220,2,1,28
48115,"Manhattan","Harlem",40.80618,-73.94587,FALSE,"Entire home/apt",2003,615,123,1,1,5
51286,"Manhattan","East Harlem",40.80003,-73.93682,TRUE,"Entire home/apt",2014,1079,216,1,2,365
95937,"Brooklyn","Williamsburg",40.70898,-73.94813,FALSE,"Private room",2004,1184,237,1,1,44
82769,"Brooklyn","Bushwick",40.70014,-73.9215,FALSE,"Private room",2013,167,33,5,1,341
65227,"Brooklyn","Flatbush",40.64755,-73.96,TRUE,"Entire home/apt",2012,872,174,2,1,0
3667,"Manhattan","Chinatown",40.71539,-73.99379,FALSE,"Entire home/apt",2003,129,26,6,1,352
90135,"Brooklyn","Williamsburg",40.71532,-73.95563,FALSE,"Entire home/apt",2017,798,160,3,1,0
96854,"Brooklyn","Cypress Hills",40.68237,-73.87291,FALSE,"Entire home/apt",2007,1068,214,5,3,60
97907,"Manhattan","Lower East Side",40.72264,-73.9912,FALSE,"Entire home/apt",2022,1162,232,30,9,302
47913,"Brooklyn","Williamsburg",40.71329,-73.93993,TRUE,"Private room",2018,835,167,2,3,15
831,"Brooklyn","Greenpoint",40.7389,-73.95395,TRUE,"Entire home/apt",2015,1186,237,3,28,380
4483,"Brooklyn","Crown Heights",40.67489,-73.91405,FALSE,"Entire home/apt",2009,106,21,2,3,403
77374,"Brooklyn","Bushwick",40.68856,-73.91503,FALSE,"Private room",2004,323,65,4,2,8
22983,"Brooklyn","Williamsburg",40.71964,-73.96421,FALSE,"Entire home/apt",2011,986,197,4,2,65
38361,"Manhattan","Upper East Side",40.76917,-73.95367,FALSE,"Entire home/apt",2013,623,125,2,1,0
56986,"Queens","Woodside",40.74423,-73.90886,FALSE,"Entire home/apt",2014,350,70,30,1,155
20763,"Manhattan","East Village",40.73245,-73.98873,FALSE,"Entire home/apt",2006,188,38,2,1,0
32023,"Bronx","Kingsbridge",40.8801,-73.89709,FALSE,"Private room",2021,391,78,1,1,63
94071,"Queens","Ridgewood",40.70594,-73.91453,TRUE,"Private room",2008,1031,206,1,1,11
27847,"Brooklyn","Park Slope",40.6789,-73.97909,TRUE,"Entire home/apt",2006,706,141,4,1,0
88540,"Brooklyn","Carroll Gardens",40.67718,-73.99493,FALSE,"Entire home/apt",2013,466,93,1,5,178
100647,"Brooklyn","Greenpoint",40.7234,-73.94136,FALSE,"Entire home/apt",2015,706,141,3,1,0
89768,"Brooklyn","Crown Heights",40.67302,-73.94815,FALSE,"Private room",2021,881,176,3,1,12
55880,"Manhattan","Upper East Side",40.76464,-73.96388,FALSE,"Entire home/apt",2009,816,163,30,1,248
101776,"Manhattan","Washington Heights",40.8339,-73.9383,TRUE,"Entire home/apt",2022,158,32,4,1,166
29207,"Brooklyn","Williamsburg",40.71233,-73.94118,TRUE,"Private room",2021,404,81,1,1,13
59593,"Manhattan","Upper East Side",40.76926,-73.95732,TRUE,"Private room",2012,960,192,1,2,125
94327,"Manhattan","Upper West Side",40.77213,-73.98265,TRUE,"Entire home/apt",2015,529,106,12,1,289
69830,"Brooklyn","Williamsburg",40.7189,-73.95725,TRUE,"Entire home/apt",2017,605,121,3,1,0
35423,"Manhattan","Upper West Side",40.78786,-73.96837,FALSE,"Entire home/apt",2014,1086,217,2,3,142
76214,"Brooklyn","Flatbush",40.63714,-73.95316,TRUE,"Private room",2005,840,168,3,2,54
35639,"Brooklyn","Bushwick",40.69297,-73.90427,FALSE,"Private room",2021,1041,208,2,5,339
98861,"Manhattan","Midtown",40.75306,-73.96662,FALSE,"Entire home/apt",2015,1115,223,3,8,229
30858,"Manhattan","West Village",40.73417,-74.00604,FALSE,"Entire home/apt",2007,1070,214,2,1,0
56817,"Brooklyn","Bensonhurst",40.62217,-74.00133,FALSE,"Entire home/apt",2018,673,135,30,1,365
35620,"Brooklyn","Bushwick",40.68705,-73.91456,FALSE,"Private room",2021,746,149,2,2,309
20262,"Brooklyn","Bushwick",40.7015,-73.9266,FALSE,"Private room",2003,944,189,2,1,0
64548,"Brooklyn","Williamsburg",40.71983,-73.95992,FALSE,"Entire home/apt",2009,520,104,30,1,88
102229,"Manhattan","Midtown",40.74904,-73.9825,TRUE,"Entire home/apt",2006,318,64,30,25,77
83745,"Brooklyn","Bushwick",40.69848,-73.93749,TRUE,"Private room",2019,443,89,1,1,16
14524,"Manhattan","West Village",40.73982,-74.00807,TRUE,"Entire home/apt",2022,780,156,1,1,364
71285,"Manhattan","Midtown",40.76129,-73.96869,TRUE,"Entire home/apt",2010,76,15,3,1,98
57718,"Queens","Elmhurst",40.74561,-73.88769,FALSE,"Entire home/apt",2020,339,68,2,1,62
52646,"Manhattan","Chelsea",40.74952,-73.99674,FALSE,"Private room",2019,439,88,1,8,263
76088,"Brooklyn","Bedford-Stuyvesant",40.6892,-73.9506,TRUE,"Private room",2019,395,79,1,1,0
87553,"Brooklyn","Bushwick",40.7017,-73.93716,FALSE,"Private room",2017,460,92,1,2,102
23470,"Queens","Fresh Meadows",40.73862,-73.79184,FALSE,"Private room",2005,640,128,1,3,137
40762,"Bronx","Soundview",40.82121,-73.87764,TRUE,"Private room",2014,283,57,7,1,90
45668,"Brooklyn","East Flatbush",40.65724,-73.9245,TRUE,"Private room",2006,956,191,1,2,179
11148,"Manhattan","Kips Bay",40.74262,-73.98063,FALSE,"Entire home/apt",2022,393,79,15,1,21
41208,"Brooklyn","Flatlands",40.62297,-73.92971,FALSE,"Private room",2003,1125,225,2,3,280
81598,"Brooklyn","Bushwick",40.69935,-73.93872,FALSE,"Private room",2018,994,199,1,2,0
82801,"Manhattan","Midtown",40.75751,-73.96464,TRUE,"Entire home/apt",2021,701,140,90,1,365
17565,"Brooklyn","Bedford-Stuyvesant",40.68283,-73.94375,TRUE,"Private room",2007,655,131,1,1,0
15930,"Manhattan","Chelsea",40.74849,-73.98957,FALSE,"Entire home/apt",2019,701,140,5,1,187
62309,"Manhattan","Chinatown",40.71676,-73.991,TRUE,"Entire home/apt",2020,917,183,30,2,172
1534,"Manhattan","East Village",40.72866,-73.98048,FALSE,"Entire home/apt",2014,606,121,30,1,7
99040,"Brooklyn","Flatlands",40.62515,-73.94409,TRUE,"Entire home/apt",2008,198,40,1,1,82
32489,"Manhattan","Hell's Kitchen",40.76418,-73.98822,TRUE,"Shared room",2008,1056,211,1,8,181
16879,"Brooklyn","Bushwick",40.68846,-73.90847,TRUE,"Private room",2022,1179,236,5,1,376
68533,"Queens","Sunnyside",40.74823,-73.91456,FALSE,"Private room",2019,728,146,4,1,0
49982,"Bronx","Baychester",40.87232,-73.84146,FALSE,"Entire home/apt",2019,786,157,2,1,365
20080,"Staten Island","Concord",40.59784,-74.08391,TRUE,"Private room",2013,546,109,4,8,316
1696,"Brooklyn","Williamsburg",40.71572,-73.95574,TRUE,"Entire home/apt",2005,675,135,1,1,155
42099,"Manhattan","Theater District",40.75987,-73.98758,TRUE,"Private room",2016,138,28,1,7,351
64078,"Brooklyn","Flatbush",40.64701,-73.96012,TRUE,"Entire home/apt",2016,789,158,2,1,0
1309,"Brooklyn","Fort Greene",40.68522,-73.97771,TRUE,"Entire home/apt",2021,951,190,2,1,341
41580,"Brooklyn","Crown Heights",40.67111,-73.92237,TRUE,"Entire home/apt",2017,476,95,2,1,128
52324,"Queens","Jamaica",40.68491,-73.79561,TRUE,"Entire home/apt",2018,897,179,1,1,364
66408,"Manhattan","Midtown",40.76514,-73.98294,FALSE,"Entire home/apt",2010,179,36,3,1,180
32309,"Brooklyn","Bedford-Stuyvesant",40.68705,-73.92868,FALSE,"Private room",2017,1103,221,2,6,160
80961,"Brooklyn","Bedford-Stuyvesant",40.6921,-73.93746,FALSE,"Private room",2007,926,185,1,4,85
61705,"Brooklyn","East Flatbush",40.66119,-73.93305,FALSE,"Private room",2009,625,125,1,6,365
24981,"Brooklyn","Bedford-Stuyvesant",40.6839,-73.94452,TRUE,"Private room",2003,968,194,3,1,0
77845,"Bronx","Longwood",40.82441,-73.89454,FALSE,"Private room",2007,1018,204,3,2,22
42814,"Brooklyn","Williamsburg",40.71362,-73.95343,TRUE,"Private room",2020,605,121,2,4,43
23972,"Brooklyn","Fort Greene",40.69546,-73.97303,TRUE,"Private room",2014,1170,234,4,1,0
45997,"Manhattan","Upper West Side",40.78908,-73.97231,TRUE,"Entire home/apt",2009,1162,232,30,9,311
4038,"Manhattan","Nolita",40.72224,-73.99491,TRUE,"Entire home/apt",2016,462,92,1,1,-4
73299,"Manhattan","Washington Heights",40.85197,-73.94074,FALSE,"Private room",2007,1062,212,3,3,138
89813,"Brooklyn","Downtown Brooklyn",40.69744,-73.98445,FALSE,"Entire home/apt",2021,483,97,5,1,0
63720,"Manhattan","Harlem",40.82321,-73.95058,TRUE,"Entire home/apt",2005,1109,222,30,1,311
39368,"Manhattan","Washington Heights",40.83477,-73.94293,TRUE,"Private room",2010,1034,207,2,1,0
61671,"Brooklyn","Bedford-Stuyvesant",40.68578,-73.94338,FALSE,"Private room",2012,1067,213,3,1,331
16176,"Brooklyn","Bedford-Stuyvesant",40.69349,-73.93031,TRUE,"Private room",2009,831,166,3,1,370
53970,"Staten Island","St. George",40.64075,-74.08378,TRUE,"Entire home/apt",2022,160,32,2,1,91
20067,"Brooklyn","Kensington",40.63647,-73.97463,TRUE,"Entire home/apt",2013,773,155,2,1,0
39698,"Manhattan","Harlem",40.80602,-73.95508,TRUE,"Entire home/apt",2003,706,141,1,1,85
60583,"Manhattan","Upper East Side",40.78139,-73.94592,TRUE,"Entire home/apt",2008,697,139,10,1,0
3364,"Brooklyn","Bedford-Stuyvesant",40.68631,-73.95575,TRUE,"Entire home/apt",2021,1051,210,2,1,337
80798,"Brooklyn","Greenpoint",40.73736,-73.95668,FALSE,"Entire home/apt",2019,228,46,1,1,0
11621,"Manhattan","East Village",40.72737,-73.98605,FALSE,"Private room",2021,472,94,7,1,20
55359,"Brooklyn","Prospect-Lefferts Gardens",40.66339,-73.95476,FALSE,"Private room",2009,397,79,1,1,342
92182,"Manhattan","East Village",40.72454,-73.98749,TRUE,"Entire home/apt",2009,682,136,7,1,10
84053,"Manhattan","Hell's Kitchen",40.76168,-73.99061,TRUE,"Entire home/apt",2006,470,94,30,12,251
45598,"Bronx","Pelham Bay",40.85251,-73.83254,TRUE,"Private room",2013,765,153,2,1,89
47820,"Manhattan","Little Italy",40.71717,-73.99817,FALSE,"Entire home/apt",2015,794,159,4,1,334
56602,"Brooklyn","Williamsburg",40.70906,-73.9422,TRUE,"Private room",2015,1033,207,2,5,342
19579,"Manhattan","Upper East Side",40.76754,-73.96166,FALSE,"Entire home/apt",2008,883,177,3,2,1
81960,"Manhattan","Upper West Side",40.77396,-73.98782,FALSE,"Entire home/apt",2010,626,125,30,25,286
16816,"Manhattan","Chelsea",40.74653,-73.99632,TRUE,"Entire home/apt",2019,163,33,1,1,57
60981,"Brooklyn","Crown Heights",40.67353,-73.95566,TRUE,"Entire home/apt",2011,556,111,2,1,121
79618,"Brooklyn","Flatbush",40.63256,-73.94757,TRUE,"Private room",2005,644,129,4,2,364
64132,"Brooklyn","Greenpoint",40.73253,-73.95839,FALSE,"Entire home/apt",2013,645,129,30,1,0
69515,"Brooklyn","Williamsburg",40.71099,-73.95217,TRUE,"Private room",2007,678,136,5,1,0
1439,"Manhattan","Hell's Kitchen",40.76376,-73.99161,TRUE,"Private room",2012,547,109,2,1,315
55162,"Manhattan","Harlem",40.81667,-73.94253,FALSE,"Private room",2016,258,52,1,1,352
39727,"Manhattan","Hell's Kitchen",40.76568,-73.9876,TRUE,"Private room",2012,295,59,1,1,82
4352,"Manhattan","Midtown",40.75293,-73.97173,TRUE,"Private room",2013,1168,234,14,1,150
3028,"Brooklyn","Bedford-Stuyvesant",40.68931,-73.95548,FALSE,"Entire home/apt",2007,818,164,7,2,156
58709,"Manhattan","Midtown",40.7488,-73.98244,TRUE,"Entire home/apt",2009,605,121,2,1,263
16863,"Brooklyn","Williamsburg",40.70353,-73.9344,FALSE,"Private room",2008,826,165,2,1,285
68378,"Brooklyn","Bedford-Stuyvesant",40.68939,-73.95418,FALSE,"Private room",2006,1034,207,3,1,0
44683,"Brooklyn","Williamsburg",40.70996,-73.95121,FALSE,"Entire home/apt",2012,938,188,6,1,7
34709,"Manhattan","Upper East Side",40.78051,-73.94809,FALSE,"Entire home/apt",2007,533,107,1,1,5
22737,"Manhattan","Washington Heights",40.84662,-73.93436,FALSE,"Private room",2009,632,126,1,1,138
78554,"Brooklyn","Crown Heights",40.675,-73.95885,FALSE,"Entire home/apt",2008,688,138,3,1,0
9371,"Manhattan","Morningside Heights",40.80441,-73.96409,FALSE,"Entire home/apt",2006,458,92,2,1,68
32455,"Brooklyn","Boerum Hill",40.68444,-73.98094,TRUE,"Entire home/apt",2005,252,50,7,1,261
21398,"Manhattan","Upper West Side",40.78461,-73.97627,TRUE,"Entire home/apt",2018,485,97,1,1,228
44515,"Brooklyn","Crown Heights",40.67058,-73.95347,FALSE,"Entire home/apt",2013,656,131,6,1,101
35938,"Manhattan","Harlem",40.80256,-73.95581,FALSE,"Private room",2021,637,127,2,2,90
7196,"Manhattan","Harlem",40.80177,-73.9571,TRUE,"Entire home/apt",2017,267,53,8,1,75
11554,"Manhattan","Harlem",40.80473,-73.94763,FALSE,"Entire home/apt",2010,409,82,3,1,145
13648,"Manhattan","Lower East Side",40.71334,-73.98575,FALSE,"Private room",2004,405,81,1,1,223
4376,"Queens","Maspeth",40.73726,-73.89792,FALSE,"Private room",2006,1005,201,30,18,98
52663,"Brooklyn","Bushwick",40.692,-73.90427,FALSE,"Private room",2019,384,77,1,2,327
2879,"Brooklyn","Park Slope",40.67179,-73.97248,TRUE,"Entire home/apt",2021,638,128,2,1,237
29534,"Brooklyn","Williamsburg",40.71082,-73.95729,TRUE,"Private room",2005,428,86,2,1,3
13027,"Brooklyn","Bushwick",40.70079,-73.92095,FALSE,"Private room",2013,242,48,7,1,97
93047,"Brooklyn","Crown Heights",40.67184,-73.94041,TRUE,"Private room",2016,283,57,7,3,59
92222,"Brooklyn","Bushwick",40.70071,-73.9158,FALSE,"Private room",2021,637,127,1,1,280
75758,"Manhattan","Hell's Kitchen",40.7619,-73.995,TRUE,"Private room",2008,841,168,1,6,179
59332,"Brooklyn","East Flatbush",40.6358,-73.94024,TRUE,"Entire home/apt",2005,146,29,4,1,179
95974,"Queens","Long Island City",40.74623,-73.94051,TRUE,"Entire home/apt",2015,1030,206,2,1,122
88384,"Manhattan","Midtown",40.76552,-73.97661,FALSE,"Entire home/apt",2012,390,78,29,31,148
34787,"Manhattan","East Harlem",40.80226,-73.93583,FALSE,"Entire home/apt",2012,297,59,3,2,128
2298,"Manhattan","Kips Bay",40.74052,-73.97907,TRUE,"Entire home/apt",2019,92,18,30,1,244
36990,"Manhattan","Hell's Kitchen",40.76094,-73.99778,FALSE,"Entire home/apt",2007,660,132,30,8,185
41774,"Brooklyn","Clinton Hill",40.69151,-73.96059,TRUE,"Entire home/apt",2013,432,86,3,1,113
61822,"Manhattan","Harlem",40.8311,-73.94656,FALSE,"Private room",2006,236,47,1,3,365
70034,"Manhattan","Greenwich Village",40.73336,-73.99836,FALSE,"Private room",2020,389,78,21,2,34
62188,"Brooklyn","Bensonhurst",40.60979,-73.99848,TRUE,"Private room",2020,1077,215,6,1,0
25332,"Brooklyn","Columbia St",40.68796,-73.99997,TRUE,"Entire home/apt",2015,1189,238,3,1,0
6909,"Manhattan","Lower East Side",40.72007,-73.98775,FALSE,"Private room",2020,430,86,3,5,259
94610,"Brooklyn","Crown Heights",40.6682,-73.95261,TRUE,"Entire home/apt",2019,695,139,3,1,332
37482,"Manhattan","Harlem",40.82188,-73.95391,TRUE,"Private room",2018,866,173,30,2,249
64014,"Manhattan","Theater District",40.75965,-73.98558,FALSE,"Private room",2008,196,39,1,66,364
50269,"Bronx","Concourse",40.82123,-73.92862,TRUE,"Entire home/apt",2018,691,138,1,2,36
47551,"Manhattan","Hell's Kitchen",40.76896,-73.98908,FALSE,"Entire home/apt",2022,587,117,30,7,348
88272,"Brooklyn","Flatbush",40.6462,-73.96114,TRUE,"Shared room",2015,557,111,1,2,364
68401,"Bronx","Unionport",40.83121,-73.8483,TRUE,"Entire home/apt",2006,984,197,2,2,342
52448,"Queens","Ditmars Steinway",40.77782925,-73.91796683,TRUE,"Private room",2015,630,126,2,1,10
94008,"Manhattan","Chinatown",40.71396,-73.99771,TRUE,"Entire home/apt",2015,1155,231,2,1,5
44609,"Brooklyn","Bedford-Stuyvesant",40.67944,-73.91635,FALSE,"Private room",2006,286,57,1,1,5
88787,"Manhattan","Murray Hill",40.74653,-73.9739,FALSE,"Private room",2011,210,42,1,3,7
69107,"Queens","Springfield Gardens",40.68659,-73.75,TRUE,"Entire home/apt",2009,846,169,2,2,360
